id,location_x,location_y,land_use_category,country,fra_class,tree_canopy,shrub_cover,palm_cover,vegetation_elements_bamboo_vegetation_element,main_land_class,sub_land_class,many_trees,tree_count,many_shrubs,shrub_count
SWA3772,58.20693763,28.00816304,otherland,Iran  (Islamic Republic of),owl,40,0,0,0,shrubland,shrubland_trees,FALSE,8,TRUE,0
SWA10338,78.12339596,11.11624244,settlement,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA7418,86.40846799,25.96162116,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17035,74.16398151,25.25042495,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA5496,72.2635057,27.89389734,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA5552,70.8500066,27.47106033,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA16309,77.39225715,27.74001593,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA16466,76.7527465,27.15602116,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,10,FALSE,5
SWA4326,72.07297303,30.42472099,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA16995,76.4689687,25.75680527,cropland,India,ol,40,0,0,0,cropland,cropland_fallow,FALSE,2,FALSE,0
SWA16615,77.87977285,26.95093578,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17842,74.3685279,23.28634841,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,6,FALSE,0
SWA18163,75.02825065,22.39836375,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,6,FALSE,4
SWA11243,52.1761878,36.03371179,grassland,Iran  (Islamic Republic of),ol,40,0,0,0,grassland,grassland,FALSE,4,FALSE,0
SWA3656,54.84768762,27.07328632,otherland,Iran  (Islamic Republic of),oltc,40,0,0,0,other,other_rock_stone,TRUE,0,FALSE,0
SWA15499,73.93491112,30.6327708,cropland,Pakistan,oltc,40,0,0,0,wetland,wetland_river_delta_permanent,FALSE,9,FALSE,0
SWA19090,76.20917592,18.41577277,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,5,FALSE,0
SWA16171,75.77043874,27.98902892,grassland,India,owl,40,0,0,0,grassland,grassland_trees,FALSE,8,FALSE,0
SWA18684,77.28661527,20.0022874,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA18464,75.2597465,20.79648794,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA18869,75.94264578,19.00839137,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17935,69.5755667,21.92486177,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,7,TRUE,0
SWA19374,76.17495011,17.25182566,cropland,India,ol,40,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA19599,79.39675787,16.88612151,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,TRUE,0,TRUE,0
SWA8924,74.11169956,19.62957638,cropland,India,fo,40,0,0,0,cropland,cropland_irrigated,TRUE,0,FALSE,0
SWA16110,75.40850751,28.17767513,grassland,India,fo,40,0,0,0,grassland,grassland_trees,FALSE,10,FALSE,0
SWA4850,73.31992447,29.59090474,cropland,India,ol,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,4,FALSE,0
SWA10036,77.53697574,13.00108757,settlement,India,oltc,40,0,0,0,settlement,settlement_urban,FALSE,8,FALSE,0
SWA5750,73.52797429,27.51579643,otherland,India,oltc,40,0,0,0,other,other_sand,FALSE,6,FALSE,0
SWA17251,79.21835246,25.65817026,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,4,FALSE,0
SWA6813,80.79085336,27.02127387,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA15952,77.05835336,29.15863542,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA16513,76.92980444,27.0595421,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA16734,73.97506581,25.96350762,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,7,FALSE,0
SWA8618,81.25007214,21.76666845,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,1,FALSE,0
SWA8487,81.75672196,22.20163271,otherland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,2,FALSE,0
SWA17069,79.1463974,26.01794553,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,3,FALSE,0
SWA6189,68.30894215,24.77476701,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,5,FALSE,0
SWA7100,85.72745518,26.64182549,settlement,India,oltc,40,0,0,0,settlement,settlement_urban,FALSE,6,FALSE,0
SWA16078,74.92476473,28.22321972,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA9971,77.97975535,13.47458955,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,4,FALSE,0
SWA7980,76.54954758,23.47391664,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,9,FALSE,0
SWA15645,74.13622357,29.93289337,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,5,FALSE,0
SWA19492,76.67405408,16.82494624,grassland,India,fo,40,0,0,0,grassland,grassland_trees,FALSE,4,FALSE,0
SWA8425,76.528527,21.58826303,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,3,FALSE,1
SWA15469,76.0609539,31.20329084,settlement,India,oltc,40,0,0,0,settlement,settlement_village,FALSE,5,FALSE,0
SWA18614,78.03904415,20.50166086,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA19065,78.2107122,18.87903396,settlement,India,oltc,40,0,0,0,settlement,settlement_urban,FALSE,4,FALSE,0
SWA4526,70.1479732,29.61084734,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA5571,74.32567826,28.10545058,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,10,FALSE,0
SWA4904,70.94082627,29.00798795,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,8,FALSE,0
SWA9315,83.92884831,18.8024975,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA6543,73.27518837,33.3853885,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA8918,81.38778387,20.90698072,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA6062,71.83231436,26.13787062,grassland,India,owl,40,0,0,0,grassland,grassland_trees,FALSE,6,FALSE,0
SWA3240,71.52077862,32.12523182,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA15850,74.67143982,29.16348633,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA9058,79.82552376,20.07316447,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,5,FALSE,6
SWA19255,76.87348007,17.89052783,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,8,FALSE,0
SWA10177,78.17891184,12.32223071,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA8930,78.49368152,20.3852392,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,3,FALSE,6
SWA17160,74.80564812,25.1132522,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,7,FALSE,0
SWA17328,73.74356996,24.5510865,settlement,India,oltc,40,0,0,0,settlement,settlement_village,FALSE,8,FALSE,0
SWA3337,70.22100624,31.73662063,otherland,Pakistan,oltc,40,0,0,0,shrubland,shrubland_trees,FALSE,7,TRUE,0
SWA7560,79.2312882,24.86181376,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,5,FALSE,0
SWA8861,78.30826924,20.60972819,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA16238,76.58269542,27.86721737,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA18726,76.10811545,19.54845851,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA19382,77.23918422,17.43939389,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA15931,78.26218567,29.44456918,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA16553,75.91623531,26.78196268,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA16869,72.90732826,25.39595202,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA1725,60.61406326,32.29636088,otherland,Iran  (Islamic Republic of),oltc,40,0,0,0,grassland,grassland_trees,FALSE,24,FALSE,0
SWA15400,76.12644108,31.57600185,settlement,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA1181,54.14484574,31.96137911,cropland,Iran  (Islamic Republic of),ol,40,0,0,0,cropland,cropland_perennial,FALSE,9,FALSE,0
SWA13736,54.24833166,31.64607045,cropland,Iran  (Islamic Republic of),ol,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA15863,76.66489126,29.46774571,cropland,India,oltc,40,0,0,0,cropland,cropland_fallow,FALSE,8,FALSE,0
SWA8635,74.17880372,20.53588667,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,5,FALSE,0
SWA5928,69.91378241,26.20901719,otherland,Pakistan,ol,40,0,0,0,other,other_sand,FALSE,14,FALSE,0
SWA15558,75.87042123,30.68990366,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,1,FALSE,0
SWA9211,74.114664,17.83016104,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,16,FALSE,0
SWA18332,72.84507501,21.22552332,settlement,India,ol,40,0,0,0,settlement,settlement_urban,FALSE,4,FALSE,0
SWA14858,69.08346959,33.18811846,grassland,Afghanistan,ol,40,0,0,0,grassland,grassland_trees,FALSE,4,FALSE,0
SWA7442,80.6496382,25.28842369,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,8,FALSE,0
SWA6169,70.71930172,25.45524083,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,4,FALSE,0
SWA7101,79.63067917,25.8996374,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,4,FALSE,0
SWA11354,49.56047335,34.90372099,cropland,Iran  (Islamic Republic of),oltc,40,0,0,0,cropland,cropland_orchard,FALSE,5,FALSE,0
SWA16030,76.22804054,28.67138921,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17417,72.23574776,24.01398379,cropland,India,ol,40,0,0,0,cropland,cropland_fallow,FALSE,5,FALSE,5
SWA6948,80.43026961,26.48956105,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,6,FALSE,0
SWA7957,83.02280752,24.44517513,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA19545,79.88777701,17.21571338,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA18741,78.15869975,19.8874827,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,3,FALSE,0
SWA15267,73.11780353,31.71694752,cropland,Pakistan,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA3131,70.12183223,32.01824247,otherland,Pakistan,ol,40,0,0,0,grassland,grassland_trees,TRUE,0,FALSE,0
SWA18121,74.15724415,22.3662939,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,3,FALSE,0
SWA19289,77.29982051,17.83501194,cropland,India,fo,40,0,0,0,cropland,cropland_irrigated,FALSE,3,FALSE,0
SWA4768,70.84812014,29.29284373,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA14872,71.32566454,33.60125366,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_orchard,FALSE,7,FALSE,0
SWA6721,81.22231419,28.04454481,settlement,India,oltc,40,0,0,0,settlement,settlement_village,FALSE,7,FALSE,0
SWA9998,78.64217304,13.45653341,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,6,FALSE,0
SWA19890,79.27710228,11.11273901,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,16,FALSE,0
SWA8139,75.97660209,22.75382711,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,5,FALSE,0
SWA16817,72.29449758,25.40457585,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA7499,79.64604037,25.03968018,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,5,FALSE,0
SWA6852,81.71360282,27.00267874,settlement,India,ol,40,0,0,0,settlement,settlement_urban,FALSE,6,FALSE,0
SWA4093,69.47962663,30.38618326,grassland,Pakistan,ol,40,0,0,0,shrubland,shrubland,FALSE,6,FALSE,0
SWA4966,70.24930317,28.72097622,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA3445,71.22945497,31.77354138,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA17723,74.42000137,23.67199516,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA7306,78.98982105,25.32291899,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,7,FALSE,0
SWA15510,75.65186112,30.90037893,settlement,India,oltc,40,0,0,0,settlement,settlement_village,FALSE,8,FALSE,0
SWA15859,76.04990462,29.37746503,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,7,FALSE,0
SWA7726,77.13219487,24.18861628,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,4,FALSE,0
SWA6272,71.73367934,25.19949047,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,3,FALSE,0
SWA16331,75.32092177,27.3031652,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,7,FALSE,0
SWA18075,72.86798205,22.24582982,otherland,India,fo,40,0,0,0,other,other_sand,FALSE,8,FALSE,5
SWA4918,73.54926436,29.47960347,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,7,FALSE,0
SWA17618,71.94523259,23.45181809,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,TRUE,0
SWA19540,79.22050842,17.11626988,cropland,India,oltc,40,0,0,0,cropland,cropland_fallow,FALSE,5,FALSE,0
SWA16148,76.79936906,28.26660835,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,TRUE,0,TRUE,0
SWA17390,75.79280679,24.78096538,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,6,FALSE,0
SWA335,49.61679772,33.47081828,cropland,Iran  (Islamic Republic of),oltc,40,0,0,0,cropland,cropland_fallow,FALSE,6,TRUE,0
SWA9506,76.32020769,16.57081284,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA15571,74.19093097,30.30829932,cropland,India,ol,40,0,0,0,cropland,cropland_fallow,FALSE,5,FALSE,0
SWA18004,73.50425877,22.62231375,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,8,FALSE,0
SWA4981,73.0299483,29.24002279,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,9,FALSE,0
SWA15272,73.90688368,31.84576593,cropland,Pakistan,ol,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA6695,79.95946257,28.14210185,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA16980,74.27797772,25.39514354,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA15519,73.50345028,30.43954319,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA19214,79.52099488,18.56776772,grassland,India,oltc,40,0,0,0,grassland,grassland,FALSE,3,FALSE,0
SWA15709,75.28049758,29.87064012,settlement,India,ol,40,0,0,0,settlement,settlement_village,FALSE,4,FALSE,0
SWA19160,76.79829108,18.26243035,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,1,FALSE,0
SWA7345,84.75457972,25.9546143,settlement,India,ol,40,0,0,0,settlement,settlement_village,FALSE,6,FALSE,0
SWA16408,74.7867835,26.96926141,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA15855,75.43626545,29.2842199,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,6,FALSE,0
SWA9851,77.09500462,13.97396302,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA7658,84.5365586,25.32480545,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,0
SWA17334,74.60730011,24.7052374,cropland,India,oltc,40,0,0,0,cropland,cropland_fallow,FALSE,16,TRUE,0
SWA6260,69.62488421,24.76048379,grassland,Pakistan,oltc,40,0,0,0,shrubland,shrubland_trees,FALSE,3,FALSE,0
SWA16218,78.21960553,28.22160275,settlement,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA6907,79.51344903,26.49845437,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,7,FALSE,0
SWA16149,76.95109451,28.2887069,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA11496,53.55546109,35.9485515,grassland,Iran  (Islamic Republic of),oltc,40,0,0,0,grassland,grassland_trees,FALSE,5,FALSE,0
SWA8094,76.06284036,23.01900978,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA19499,77.60165444,16.98556501,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA6266,70.67645209,24.98470329,grassland,Pakistan,fo,40,0,0,0,grassland,grassland_trees_shrubs,FALSE,9,FALSE,2
SWA4025,72.273477,31.06018922,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,7,FALSE,0
SWA10784,49.79951505,37.21194211,cropland,Iran  (Islamic Republic of),oltc,40,0,0,0,cropland,cropland_perennial,FALSE,6,FALSE,0
SWA7158,81.28133351,25.97671286,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,3,FALSE,0
SWA8651,79.3056687,21.38533361,settlement,India,oltc,40,0,0,0,settlement,settlement_infrastructure,FALSE,6,FALSE,0
SWA17735,71.0639853,22.88992188,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,5,FALSE,10
SWA5262,65.44529269,26.88275365,cropland,Pakistan,oltc,40,0,0,0,cropland,cropland_fallow,FALSE,6,FALSE,8
SWA3546,71.08500588,31.59729193,grassland,Pakistan,owl,40,0,0,0,cropland,cropland_irrigated,FALSE,7,FALSE,0
SWA5751,73.71069162,27.54759679,grassland,India,oltc,40,0,0,0,grassland,grassland_trees,FALSE,4,FALSE,0
SWA15782,77.8175196,29.99272117,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,6,FALSE,0
SWA8885,73.40373729,19.61744913,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA18094,70.13234252,21.539754,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA9393,81.55082809,18.02069371,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,5,FALSE,0
SWA17596,75.18833043,24.18160942,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,5,FALSE,0
SWA9975,78.49233405,13.56271428,settlement,India,oltc,40,0,0,0,settlement,settlement_urban,FALSE,8,FALSE,0
SWA12893,69.44755678,36.78802713,cropland,Afghanistan,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,6,FALSE,0
SWA19642,77.98352827,16.40426519,cropland,India,oltc,40,0,0,0,cropland,cropland_fallow,FALSE,12,FALSE,0
SWA17490,74.84176039,24.37160311,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA10097,79.36603549,13.04959659,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,20,FALSE,0
SWA17864,71.30733891,22.56086899,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA8112,75.38371401,22.77835112,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA6546,73.47245841,33.2959163,settlement,Pakistan,oltc,40,0,0,0,settlement,settlement_village,FALSE,3,FALSE,0
SWA18532,76.16902123,20.57604137,cropland,India,fo,40,0,0,0,cropland,cropland_irrigated,FALSE,6,FALSE,0
SWA9748,78.14199109,14.81182168,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17848,75.22040029,23.43672639,cropland,India,fo,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,3
SWA7449,81.67937701,25.40807928,cropland,India,fo,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA7212,82.34044723,25.96997549,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA16193,74.44964577,27.65296918,settlement,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,8,FALSE,0
SWA19548,80.28878495,17.27311573,cropland,India,owl,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,3,FALSE,0
SWA16744,75.44273332,26.21225112,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,11,FALSE,0
SWA16985,75.00615209,25.52018903,cropland,India,ol,40,0,0,0,cropland,cropland_fallow,FALSE,4,FALSE,0
SWA15319,74.44883729,31.68865059,cropland,Pakistan,ol,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA19137,78.12204849,18.60980887,cropland,India,oltc,40,0,0,0,cropland,cropland_irrigated,FALSE,4,FALSE,0
SWA5856,72.70062592,27.06385401,cropland,India,oltc,40,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,11,FALSE,0
SWA15333,73.06740805,31.34288904,settlement,Pakistan,oltc,40,0,0,0,settlement,settlement_urban,FALSE,10,FALSE,0
SWA12271,57.22705531,35.11096233,grassland,Iran  (Islamic Republic of),oltc,40,0,0,0,grassland,grassland_trees_shrubs,FALSE,15,FALSE,3
SWA5479,69.17563674,27.27944968,grassland,Pakistan,fo,40,0,0,0,grassland,grassland_trees_shrubs,FALSE,7,FALSE,5
SWA17765,75.30502159,23.70163957,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,9,FALSE,0
SWA15984,77.70028946,29.12602658,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,3,FALSE,0
SWA15677,74.78570552,29.91510672,cropland,India,oltc,40,0,0,0,cropland,cropland_perennial,FALSE,4,FALSE,0
SWA17100,75.06624938,25.28195582,cropland,India,ol,40,0,0,0,cropland,cropland_perennial,FALSE,7,FALSE,0
SWA4870,63.68603204,27.36757441,grassland,Pakistan,ol,40,0,0,0,shrubland,shrubland_trees,FALSE,4,FALSE,0
SWA14507,66.85906129,33.5990977,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA19175,78.82165643,18.59121375,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA699,52.77554376,33.1064616,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7414,85.81207648,25.91769354,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA18496,76.8071844,20.93662512,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA11777,52.66612895,35.02499356,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13884,52.91433347,30.94215059,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA11815,58.66965983,36.76377262,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA7286,85.03727954,26.10041087,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA7190,86.05569958,26.42326538,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,0,FALSE,0
SWA12685,55.81301723,33.80903399,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13184,64.68801291,35.35027352,otherland,Afghanistan,ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA5921,68.67141237,25.9397921,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA12499,57.63614809,34.71803922,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA14009,67.77237843,34.76708724,cropland,Afghanistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2686,59.22913059,30.0455421,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15202,74.72453025,32.45859662,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA13018,65.39947861,35.75047298,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13591,59.1092055,33.35224066,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,TRUE,0
SWA8085,82.78592178,24.05090455,wetland,India,iwb,0,0,0,0,wetland,wetland_lake_pool_permanent,FALSE,0,FALSE,0
SWA10892,49.10125458,36.05931377,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA12449,58.99224485,35.21390926,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,unknown,FALSE,0,FALSE,0
SWA14054,54.50677697,31.2105672,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA2039,64.85132663,32.73024716,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA484,49.79520314,32.88736251,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland_shrubs,FALSE,0,FALSE,0
SWA9677,80.48282105,16.08329714,cropland,India,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
